FL_DATE,AIRLINE,ORIGIN,DEST,CRS_DEP_TIME,NUM_PREVIOUS_FLIGHTS_LATE,AVG_GATE_WAIT_TIME,DELAYED
2066-03-04,JetBlue,ORD,CLT,1422,5,52.245559691301324,1
2066-03-05,United,MIA,DTW,713,8,10.266709594386231,1
2066-03-06,Spirit,DFW,DTW,2226,1,7.878233439260773,0
2066-03-07,JetBlue,DFW,FLL,1335,8,32.52392745103876,1
2066-03-08,Frontier,LAX,FLL,2088,3,59.35628726516638,1
2066-03-09,Southwest,LAX,FLL,1070,2,51.547838736742854,1
2066-03-10,Spirit,MIA,IAH,2192,3,0.5225593515301097,0
2066-03-11,Southwest,JFK,MSP,765,5,3.235272685964745,1
2066-03-12,United,DEN,MSP,1201,5,17.721596141772192,1
2066-03-13,Spirit,ORD,EWR,1104,5,50.09866994614065,1
2066-03-14,JetBlue,DFW,CLT,1755,1,56.95348763041402,1
2066-03-15,Southwest,ORD,MSP,1638,5,57.02820317379574,1
2066-03-16,JetBlue,DEN,SLC,678,3,47.46577255566758,0
2066-03-17,United,PHX,CLT,746,2,20.47275096727628,0
2066-03-18,Spirit,MIA,BOS,2192,4,17.090011897815238,0
2066-03-19,Spirit,JFK,MSP,1263,0,20.098924570939573,0
2066-03-20,Delta,ATL,EWR,911,4,18.610612162967747,0
2066-03-21,Alaska,SEA,IAH,564,6,40.750467119563226,1
2066-03-22,Alaska,MIA,EWR,1452,7,11.83937300286459,1
2066-03-23,JetBlue,MIA,CLT,1205,3,23.80660599761036,0
2066-03-24,Spirit,SEA,BOS,2172,4,55.948601558102645,1
2066-03-25,Southwest,JFK,MSP,1399,0,48.992520221287,0
2066-03-26,JetBlue,SEA,SLC,667,7,26.094974890667757,1
2066-03-27,JetBlue,SEA,IAH,528,6,12.089689595226943,1
2066-03-28,American,ATL,MSP,1616,1,47.76490916044941,0
2066-03-29,Frontier,DFW,DTW,915,2,21.49974875606706,0
2066-03-30,Spirit,SFO,SLC,1568,0,0.5512765722240887,0
2066-03-31,Alaska,PHX,MSP,1110,9,47.38271871606003,1
2066-04-01,Spirit,SEA,EWR,2311,5,51.17116871430333,1
2066-04-02,United,SFO,FLL,1905,2,24.1851038116535,0
2066-04-03,JetBlue,SEA,IAH,2064,2,58.38620068804006,1
2066-04-04,American,ORD,IAH,1732,4,57.04860570683391,1
2066-04-05,American,SFO,LAS,2256,3,19.567338947320387,0
2066-04-06,Alaska,ATL,DTW,903,5,45.473324105764505,1
2066-04-07,Alaska,ORD,DTW,1171,4,38.62501150416127,0
2066-04-08,Alaska,ORD,BOS,1609,4,35.85466127308718,0
2066-04-09,United,DFW,BWI,1757,1,57.36384781862641,1
2066-04-10,American,SFO,LAS,912,1,47.59591223765768,0
2066-04-11,Southwest,PHX,MSP,734,1,41.18603698773187,0
2066-04-12,United,SEA,BWI,670,3,14.51319393324451,0
2066-04-13,Delta,JFK,EWR,1354,1,18.471483567656975,0
2066-04-14,Frontier,JFK,IAH,505,2,20.50406047744725,0
2066-04-15,Frontier,ORD,SLC,1767,6,40.97416014957445,1
2066-04-16,JetBlue,DFW,LAS,1154,6,33.48482445193136,1
2066-04-17,Frontier,LAX,BWI,723,2,46.420647445657245,0
2066-04-18,Alaska,JFK,LAS,1859,5,53.56573292891697,1
2066-04-19,American,MIA,MSP,1519,6,6.007564677328188,1
2066-04-20,Frontier,LAX,LAS,1521,1,59.98425259101601,1
2066-04-21,JetBlue,SFO,EWR,2171,8,16.03823690265798,1
2066-04-22,Frontier,LAX,DTW,650,3,55.76774660262299,1
2066-04-23,Spirit,JFK,FLL,770,5,24.51446256220732,1
2066-04-24,United,PHX,IAH,1508,1,12.26055401116448,0
2066-04-25,Delta,LAX,EWR,2068,2,17.888576075625522,0
2066-04-26,Spirit,LAX,FLL,2238,2,32.11010666254088,0
2066-04-27,United,MIA,BOS,940,2,41.671232833628494,0
2066-04-28,United,JFK,FLL,1260,3,23.15598082985664,0
2066-04-29,Southwest,ORD,BOS,2124,0,35.9516004633099,0
2066-04-30,Frontier,SEA,DTW,1947,5,52.97164099161993,1
2066-05-01,JetBlue,MIA,LAS,1986,1,6.379798093066964,0
2066-05-02,Southwest,DFW,BWI,1276,4,27.96365243604757,0
2066-05-03,United,SFO,SLC,1812,5,26.998411311766176,1
2066-05-04,Frontier,JFK,SLC,1088,3,32.37703171810494,0
2066-05-05,Delta,MIA,SLC,1125,4,21.25349823190166,0
2066-05-06,American,DEN,IAH,1164,3,51.24167614022788,1
2066-05-07,American,MIA,MSP,1319,2,12.42556210569913,0
2066-05-08,Frontier,DFW,SLC,845,5,23.335708258763365,1
2066-05-09,Spirit,DEN,CLT,782,3,58.43780335641564,1
2066-05-10,JetBlue,ATL,IAH,2344,9,36.801900658873876,1
2066-05-11,Alaska,PHX,EWR,1188,6,16.69824987964628,1
2066-05-12,Alaska,DFW,LAS,561,6,14.114652151502519,1
2066-05-13,American,DFW,EWR,1342,1,40.628878718226986,0
2066-05-14,United,PHX,CLT,2133,0,43.39570599350809,0
2066-05-15,United,ORD,BWI,2133,0,10.31014761824894,0
2066-05-16,Southwest,MIA,LAS,1240,2,54.56823851891664,1
2066-05-17,Frontier,JFK,BWI,2328,2,16.81740718643006,0
2066-05-18,JetBlue,SFO,BWI,508,4,48.64332593186597,0
2066-05-19,Frontier,SFO,FLL,991,5,19.262622226837966,1
2066-05-20,Frontier,SFO,CLT,1192,2,20.19358135095189,0
2066-05-21,Southwest,DEN,IAH,755,9,11.620993156047788,1
2066-05-22,Alaska,ATL,SLC,1997,3,3.6671798072177575,0
2066-05-23,Frontier,DFW,BOS,1835,4,5.987014283468614,0
2066-05-24,American,MIA,SLC,1387,2,58.004753761324565,1
2066-05-25,Spirit,LAX,IAH,1222,5,1.0284858015572285,1
2066-05-26,Frontier,DFW,DTW,918,3,57.85359444680694,1
2066-05-27,United,SFO,MSP,1768,4,51.1208417496637,1
2066-05-28,Frontier,ATL,DTW,1716,7,3.257363777352169,1
2066-05-29,American,SEA,MSP,1469,8,0.6656080234985162,1
2066-05-30,Delta,SFO,BWI,2082,0,30.379519183012672,0
2066-05-31,American,ORD,FLL,2123,4,31.144524546289617,0
2066-06-01,Delta,DFW,SLC,1904,5,8.051054394962806,1
2066-06-02,Southwest,JFK,DTW,792,5,22.811989897203606,1
2066-06-03,Southwest,ATL,SLC,2007,9,52.25775333945442,1
2066-06-04,Alaska,DFW,FLL,830,1,9.515495809347236,0
2066-06-05,American,ORD,EWR,1501,1,38.753676976000015,0
2066-06-06,American,JFK,CLT,2070,7,3.718541063485532,1
2066-06-07,Delta,DFW,BWI,1172,8,43.488322408894625,1
2066-06-08,Southwest,ORD,MSP,796,1,18.17709355331757,0
2066-06-09,Delta,SFO,MSP,976,6,14.731223144493446,1
2066-06-10,Southwest,MIA,SLC,924,7,57.98804412625439,1
2066-06-11,Delta,MIA,BWI,1768,6,53.93492685338795,1
2066-06-12,Southwest,SFO,MSP,677,9,56.29007320456579,1
2066-06-13,Delta,MIA,MSP,1819,9,2.569037049737688,1
2066-06-14,Spirit,SEA,FLL,1460,9,16.168989818921492,1
2066-06-15,Southwest,PHX,DTW,1820,5,7.134867310010245,1
2066-06-16,JetBlue,SFO,EWR,1640,8,32.41849572710123,1
2066-06-17,Delta,SFO,MSP,2346,8,20.27246888766704,1
2066-06-18,American,SFO,BOS,1590,2,17.63343901239931,0
2066-06-19,Alaska,PHX,MSP,1305,1,44.31254242812298,0
2066-06-20,JetBlue,DFW,MSP,753,1,6.312004743785655,0
2066-06-21,JetBlue,LAX,LAS,2012,0,26.481704401441736,0
2066-06-22,Delta,SFO,FLL,2092,4,45.181182770985274,0
2066-06-23,Alaska,PHX,CLT,1997,0,26.28698808495655,0
2066-06-24,American,JFK,BWI,1444,0,7.387250983182357,0
2066-06-25,JetBlue,DEN,CLT,1264,2,40.08548672799054,0
2066-06-26,American,DEN,MSP,867,3,28.861951032179114,0
2066-06-27,Southwest,DFW,IAH,757,5,41.284801307793614,1
2066-06-28,Frontier,PHX,SLC,1853,6,25.53626870931839,1
2066-06-29,Spirit,DFW,SLC,2344,1,17.880535685626494,0
2066-06-30,Frontier,DFW,BOS,2043,0,16.172779581191225,0
2066-07-01,Frontier,ATL,EWR,1262,7,46.25295089542613,1
2066-07-02,Alaska,JFK,BWI,1074,2,23.567124605505384,0
2066-07-03,Spirit,JFK,LAS,1656,5,58.07434171088119,1
2066-07-04,United,JFK,MSP,1598,7,25.091566198719303,1
2066-07-05,Southwest,SEA,FLL,2239,0,55.462268021014644,1
2066-07-06,Alaska,MIA,BWI,1855,2,11.614743009688102,0
2066-07-07,Delta,JFK,BWI,2354,1,48.04436454558254,0
2066-07-08,Spirit,JFK,DTW,1169,5,24.200438338463684,1
2066-07-09,Delta,DFW,LAS,953,6,13.135296113742324,1
2066-07-10,American,LAX,BOS,1844,7,11.89567618871555,1
2066-07-11,Frontier,LAX,MSP,1721,3,2.6712736296250905,0
2066-07-12,JetBlue,MIA,DTW,2183,3,50.597003651572834,1
2066-07-13,Spirit,DEN,LAS,1917,8,6.366103541709451,1
2066-07-14,United,SFO,DTW,1044,3,15.333319812300918,0
2066-07-15,Delta,LAX,BOS,1121,5,40.7502081641697,1
2066-07-16,Alaska,MIA,DTW,1745,8,25.107494667542113,1
2066-07-17,Spirit,SEA,CLT,1143,5,2.4776919890543248,1
2066-07-18,Spirit,PHX,LAS,1155,9,9.653211194478935,1
2066-07-19,JetBlue,ATL,MSP,993,1,46.03463629952003,0
2066-07-20,JetBlue,PHX,BWI,2066,9,32.198174391130244,1
2066-07-21,Alaska,ATL,LAS,2301,1,35.04145293638443,0
2066-07-22,JetBlue,ATL,CLT,1966,7,16.780561968384944,1
2066-07-23,Delta,DEN,IAH,820,7,36.17248900967356,1
2066-07-24,Alaska,MIA,LAS,923,6,31.861412134156037,1
2066-07-25,Frontier,MIA,SLC,1906,2,28.101278427531426,0
2066-07-26,Alaska,ATL,FLL,1504,5,13.518478090015499,1
2066-07-27,American,DEN,SLC,2162,0,42.53827858211763,0
2066-07-28,United,SFO,BWI,1497,2,32.65985035182534,0
2066-07-29,Spirit,PHX,DTW,1160,9,26.682927079836233,1
2066-07-30,American,ATL,CLT,1679,9,36.87925396979811,1
2066-07-31,United,DFW,EWR,2056,1,21.52023891013709,0
2066-08-01,Alaska,ATL,IAH,1000,8,43.33454263718785,1
2066-08-02,Spirit,JFK,DTW,964,9,50.0766103935139,1
2066-08-03,JetBlue,SEA,EWR,1331,5,56.186494838183776,1
2066-08-04,United,PHX,BOS,2298,2,20.32391567450781,0
2066-08-05,Alaska,ORD,MSP,1060,5,29.218195050508278,1
2066-08-06,Alaska,JFK,EWR,2182,1,26.08335837011971,0
2066-08-07,American,LAX,SLC,1526,8,6.8071912214816255,1
2066-08-08,American,LAX,DTW,1989,1,21.031193205428117,0
2066-08-09,JetBlue,SFO,SLC,585,7,47.576912947645596,1
2066-08-10,Frontier,ATL,LAS,765,2,17.678600572581804,0
2066-08-11,Southwest,ORD,FLL,1222,8,18.934792243038718,1
2066-08-12,Delta,ATL,EWR,1506,4,13.99040840841703,0
2066-08-13,Southwest,PHX,LAS,650,0,40.62417353662156,0
2066-08-14,Southwest,JFK,BWI,1591,8,24.56542556830726,1
2066-08-15,Spirit,JFK,DTW,1406,7,12.068030412125395,1
2066-08-16,Frontier,SEA,LAS,710,1,56.64521824692723,1
2066-08-17,Spirit,MIA,CLT,1062,3,44.30907162217016,0
2066-08-18,JetBlue,DEN,BOS,1927,1,21.748585725450944,0
2066-08-19,Spirit,MIA,LAS,647,6,19.465497789762058,1
2066-08-20,United,SEA,BWI,1578,1,48.458826735353746,0
2066-08-21,JetBlue,ORD,SLC,1034,5,14.457439146334243,1
2066-08-22,JetBlue,SFO,BOS,845,6,4.234138991202887,1
2066-08-23,Alaska,MIA,MSP,736,4,38.79151500463676,0
2066-08-24,Alaska,ATL,BWI,1915,6,17.013127748384843,1
2066-08-25,Alaska,JFK,MSP,1399,7,8.088943728354558,1
2066-08-26,Delta,ORD,SLC,2177,3,51.96256260781859,1
2066-08-27,United,SFO,BOS,2228,4,48.42627821638152,0
2066-08-28,United,LAX,CLT,2054,8,36.45685004745198,1
2066-08-29,Alaska,DEN,DTW,1038,1,17.996237135046055,0
2066-08-30,Southwest,ATL,BOS,1166,2,22.29309485682766,0
2066-08-31,Delta,MIA,FLL,1053,3,4.277096321700265,0
2066-09-01,Southwest,PHX,BOS,2123,1,55.03607839918726,1
2066-09-02,American,MIA,DTW,832,4,20.558457515014496,0
2066-09-03,United,SFO,BWI,716,3,6.534277290173895,0
2066-09-04,United,MIA,IAH,2341,6,49.39765232726772,1
2066-09-05,Southwest,ATL,CLT,725,9,55.35241805909145,1
2066-09-06,Delta,MIA,BOS,2027,4,30.163710706930264,0
2066-09-07,United,SEA,BOS,889,1,15.438036490139396,0
2066-09-08,Southwest,PHX,LAS,1621,1,32.54535465524641,0
2066-09-09,JetBlue,MIA,DTW,1392,0,29.477646628726834,0
2066-09-10,JetBlue,ORD,EWR,1197,7,6.741273485862786,1
2066-09-11,Spirit,PHX,CLT,1921,4,38.687586880965824,0
2066-09-12,Delta,MIA,BOS,831,6,28.740333626994065,1
2066-09-13,Southwest,MIA,BOS,2200,6,39.94826318735927,1
2066-09-14,Spirit,LAX,BOS,1343,0,17.10658283201973,0
2066-09-15,JetBlue,SFO,IAH,1673,2,55.04592915295684,1
2066-09-16,Delta,MIA,MSP,1929,5,35.38489357737465,1
2066-09-17,Frontier,DEN,FLL,1185,4,37.846038333366536,0
2066-09-18,Spirit,ATL,BWI,1392,5,50.93010171415885,1
2066-09-19,Frontier,DEN,CLT,815,3,10.105454858317005,0
2066-09-20,Alaska,JFK,MSP,1274,7,48.71819523472743,1
2066-09-21,Delta,SEA,SLC,1203,4,56.19062279277222,1
2066-09-22,American,PHX,BWI,722,9,25.705717202955658,1
2066-09-23,Alaska,MIA,DTW,1639,5,7.7181414408099265,1
2066-09-24,Spirit,ATL,IAH,1235,2,34.07205184016746,0
2066-09-25,Southwest,MIA,EWR,1894,3,39.02094028421257,0
2066-09-26,Alaska,DEN,BWI,1926,0,41.771136082721384,0
2066-09-27,Alaska,SEA,SLC,1934,8,58.29778934395552,1
2066-09-28,Spirit,SEA,LAS,592,6,8.346845565535762,1
2066-09-29,Southwest,LAX,BWI,1687,8,46.3875188720991,1
2066-09-30,Southwest,SEA,LAS,516,5,17.209039991582394,1
2066-10-01,JetBlue,SFO,CLT,2176,0,53.26297918489255,1
2066-10-02,American,ATL,BOS,529,1,47.69906445710746,0
2066-10-03,Southwest,LAX,LAS,1853,8,18.19054642413688,1
2066-10-04,United,SFO,EWR,1826,3,27.097967531033465,0
2066-10-05,United,ATL,MSP,1396,8,4.367451803163414,1
2066-10-06,American,SEA,EWR,1434,9,58.200500530064694,1
2066-10-07,Delta,MIA,MSP,981,4,55.65297609945192,1
2066-10-08,Spirit,SEA,BOS,2096,9,59.39236433927796,1
2066-10-09,Delta,PHX,DTW,2233,6,54.630897282562465,1
2066-10-10,United,ATL,BWI,2321,3,3.362647596562145,0
2066-10-11,Southwest,MIA,DTW,1398,8,49.72063722294783,1
2066-10-12,American,ATL,EWR,1032,8,58.378656716937925,1
2066-10-13,Delta,PHX,EWR,1961,0,2.442686679675299,0
2066-10-14,Delta,ATL,BOS,877,6,59.68321521770365,1
2066-10-15,Frontier,LAX,LAS,1742,8,40.75261252111224,1
2066-10-16,Spirit,SEA,BOS,1424,5,11.26098457163544,1
2066-10-17,Alaska,SFO,BOS,1314,6,12.370106354185321,1
2066-10-18,United,ATL,FLL,702,4,51.21522273504666,1
2066-10-19,Southwest,LAX,MSP,2176,0,1.1469010537031976,0
2066-10-20,American,DEN,SLC,2137,5,16.220516520359237,1
2066-10-21,Delta,DFW,FLL,1095,4,26.298173236629463,0
2066-10-22,Spirit,ORD,CLT,2101,7,25.391813348912475,1
2066-10-23,Alaska,PHX,BOS,1231,4,1.8406985028441891,0
2066-10-24,United,SEA,BWI,1669,0,5.826788607149174,0
2066-10-25,United,DFW,IAH,1746,0,35.432889666056234,0
2066-10-26,Spirit,DEN,EWR,647,1,4.856765340493132,0
2066-10-27,Frontier,SEA,EWR,1440,6,32.63398035930901,1
2066-10-28,American,DEN,SLC,769,9,10.230229554597383,1
2066-10-29,Delta,JFK,SLC,744,2,47.594703492476135,0
2066-10-30,American,PHX,MSP,869,9,29.910347132653264,1
2066-10-31,Spirit,ATL,FLL,1211,8,41.697459724069105,1
2066-11-01,Spirit,JFK,FLL,1009,0,45.11701761397159,0
2066-11-02,American,LAX,LAS,1311,5,11.473153733265827,1
2066-11-03,JetBlue,LAX,FLL,1800,7,39.444663436118645,1
2066-11-04,Alaska,PHX,CLT,2314,1,40.04256416036635,0
2066-11-05,United,SEA,LAS,953,0,21.26492472090871,0
2066-11-06,JetBlue,JFK,DTW,1734,0,28.090787252316886,0
2066-11-07,Southwest,PHX,FLL,909,3,42.04074016081647,0
2066-11-08,United,ORD,MSP,1014,1,11.39319946862341,0
2066-11-09,United,DFW,SLC,565,9,31.40591997372023,1
2066-11-10,Alaska,JFK,BWI,1636,7,25.138774023654705,1
2066-11-11,Southwest,JFK,FLL,698,1,22.200388248795008,0
2066-11-12,Delta,ORD,EWR,2048,7,50.236669261059355,1
2066-11-13,Southwest,DEN,EWR,1005,6,38.102401788752594,1
2066-11-14,Delta,LAX,FLL,622,1,55.12973960918502,1
2066-11-15,Frontier,DFW,EWR,1793,8,27.874972959722324,1
2066-11-16,Frontier,ORD,BOS,1725,1,54.63960793768075,1
2066-11-17,Southwest,DFW,CLT,592,6,28.49469727169581,1
2066-11-18,American,MIA,LAS,975,9,36.53116894538888,1
2066-11-19,Spirit,MIA,CLT,1095,1,7.773220295938408,0
2066-11-20,Southwest,LAX,CLT,1401,3,27.001324529325224,0
2066-11-21,JetBlue,ORD,DTW,520,9,2.5390554791463438,1
2066-11-22,JetBlue,ATL,DTW,1213,9,21.938802698307544,1
2066-11-23,Alaska,SFO,DTW,1594,7,51.37714988707609,1
2066-11-24,Spirit,SEA,EWR,1910,7,6.326884159740745,1
2066-11-25,Spirit,JFK,LAS,2349,3,55.5954210972311,1
2066-11-26,Delta,DEN,MSP,802,8,16.37250842996853,1
2066-11-27,United,JFK,CLT,2246,2,7.3111590125866055,0
2066-11-28,Alaska,LAX,SLC,1374,6,47.4843669447337,1
2066-11-29,JetBlue,MIA,EWR,718,9,48.19717042552431,1
2066-11-30,JetBlue,ORD,LAS,1504,3,26.81376080687679,0
2066-12-01,Frontier,DFW,FLL,1028,4,1.3542243690734912,0
2066-12-02,Delta,SFO,LAS,1287,4,10.435170649574236,0
2066-12-03,JetBlue,SEA,CLT,1579,1,10.502410898034313,0
2066-12-04,JetBlue,JFK,BWI,2174,7,22.950623083617344,1
2066-12-05,Delta,PHX,LAS,1003,3,14.172778007308775,0
2066-12-06,JetBlue,ORD,LAS,1610,6,55.48455613954533,1
2066-12-07,United,LAX,LAS,590,1,16.222543003890923,0
2066-12-08,American,DFW,EWR,602,5,33.381085325673396,1
2066-12-09,Alaska,SEA,CLT,785,0,20.500666750557645,0
2066-12-10,United,MIA,BWI,848,1,19.298019800100526,0
2066-12-11,United,LAX,MSP,2072,6,40.03281212507192,1
2066-12-12,American,DFW,BOS,1205,9,47.848389235198766,1
2066-12-13,Frontier,SEA,FLL,884,0,37.939954521819935,0
2066-12-14,Spirit,DFW,DTW,2162,5,34.07618621356942,1
2066-12-15,Alaska,SEA,BWI,2310,4,24.871256468213712,0
2066-12-16,Frontier,MIA,IAH,809,8,20.862414156638852,1
2066-12-17,Frontier,SEA,SLC,524,0,51.198886996216096,1
2066-12-18,United,MIA,EWR,2232,2,50.10377360733712,1
2066-12-19,JetBlue,JFK,BOS,909,1,42.29028380287478,0
2066-12-20,Frontier,DEN,LAS,794,9,33.226580552338206,1
2066-12-21,American,DFW,CLT,908,3,55.42091226745612,1
2066-12-22,Spirit,DEN,SLC,1499,5,13.81014090879625,1
2066-12-23,Alaska,JFK,LAS,1878,5,35.51085514565815,1
2066-12-24,Southwest,LAX,FLL,1530,8,40.01144304279337,1
2066-12-25,Delta,MIA,CLT,1461,4,31.076889952440684,0
2066-12-26,JetBlue,ATL,BWI,1449,4,5.028649532102136,0
2066-12-27,American,PHX,IAH,1630,1,56.915774716413985,1
2066-12-28,Delta,JFK,DTW,1486,4,20.671523165827875,0
2066-12-29,Spirit,SEA,MSP,2179,3,36.80246131900737,0
2066-12-30,Spirit,ATL,EWR,2324,5,24.03447608661624,1
2066-12-31,Southwest,DFW,EWR,1570,5,29.108921671187677,1
2067-01-01,Frontier,MIA,CLT,1199,7,38.001857198130004,1
2067-01-02,United,ORD,SLC,1010,5,36.433260525557735,1
2067-01-03,United,DFW,CLT,1735,7,14.929288456444386,1
2067-01-04,Alaska,LAX,MSP,646,6,1.4288102437674155,1
2067-01-05,American,PHX,BWI,1196,0,45.589077994991435,0
2067-01-06,American,ATL,EWR,1518,3,43.18275755997306,0
2067-01-07,Frontier,PHX,DTW,661,8,36.082494910647426,1
2067-01-08,Spirit,DEN,IAH,1208,6,55.66298922051988,1
2067-01-09,Alaska,MIA,CLT,2250,7,47.07804431516666,1
2067-01-10,Frontier,LAX,MSP,1259,7,23.722682042246397,1
2067-01-11,Delta,DFW,CLT,2320,6,45.285129471835575,1
2067-01-12,United,ATL,LAS,631,7,1.5307094715862046,1
2067-01-13,United,SFO,CLT,1768,1,15.397079982247682,0
2067-01-14,Spirit,SFO,EWR,2015,2,57.67813072166791,1
2067-01-15,American,JFK,SLC,777,0,27.929820711642193,0
2067-01-16,Spirit,SFO,SLC,706,8,45.04226377459246,1
2067-01-17,Frontier,PHX,IAH,2001,3,55.79106427387648,1
2067-01-18,American,MIA,MSP,2063,8,31.62421030790384,1
2067-01-19,Alaska,JFK,BOS,1565,4,15.610573705007413,0
2067-01-20,Frontier,ORD,BWI,971,1,36.49935904600804,0
2067-01-21,Southwest,SEA,IAH,1442,7,3.322695671764355,1
2067-01-22,Delta,ORD,SLC,677,2,27.24550906370749,0
2067-01-23,JetBlue,ORD,DTW,2271,4,43.01475546380493,0
2067-01-24,Southwest,JFK,BOS,1728,6,6.468789504568515,1
2067-01-25,Frontier,SFO,CLT,2304,9,38.23028017330667,1
2067-01-26,Southwest,DEN,SLC,1535,9,1.1729633523499894,1
2067-01-27,American,SEA,CLT,1163,8,16.69966598866429,1
2067-01-28,American,JFK,CLT,1166,5,3.9155206686384325,1
2067-01-29,American,JFK,BOS,934,6,43.58459125471868,1
2067-01-30,Southwest,DEN,EWR,2283,7,50.43138996138397,1
2067-01-31,Spirit,JFK,CLT,1889,2,44.60011074373152,0
2067-02-01,Delta,DEN,BOS,797,4,18.270739603842937,0
2067-02-02,Spirit,ORD,FLL,1312,5,28.32231571718119,1
2067-02-03,American,ORD,DTW,936,2,24.443193806552024,0
2067-02-04,Frontier,ATL,EWR,1480,2,8.368482195568491,0
2067-02-05,Frontier,SEA,MSP,2019,5,34.52991324714874,1
2067-02-06,United,DFW,BOS,682,1,22.952357080701976,0
2067-02-07,Spirit,DFW,FLL,2049,3,27.137078339802827,0
2067-02-08,Delta,PHX,BOS,601,1,14.446528222158548,0
2067-02-09,Frontier,DEN,BWI,1815,0,25.71398359781216,0
2067-02-10,United,JFK,DTW,2034,5,19.179711067095898,1
2067-02-11,Delta,DEN,CLT,2213,4,1.3015162456439966,0
2067-02-12,American,ATL,LAS,1085,3,49.86853834611748,0
2067-02-13,Spirit,MIA,FLL,1331,3,24.206739657424436,0
2067-02-14,JetBlue,DFW,BWI,2262,7,33.25476053610346,1
2067-02-15,Alaska,DEN,IAH,1665,5,0.646910009039352,1
2067-02-16,American,LAX,SLC,2116,9,44.57929637689629,1
2067-02-17,Frontier,LAX,FLL,1525,0,40.51776203109718,0
2067-02-18,Southwest,MIA,SLC,580,4,33.338398088370226,0
2067-02-19,JetBlue,DEN,CLT,1259,4,8.602134194545867,0
2067-02-20,Southwest,SEA,SLC,1428,5,52.71589335721737,1
2067-02-21,Delta,MIA,MSP,1827,6,49.34541061357969,1
2067-02-22,Southwest,SFO,SLC,1140,6,39.93989811021195,1
2067-02-23,JetBlue,SFO,BWI,1304,7,38.9626407509988,1
2067-02-24,JetBlue,ATL,EWR,1187,3,45.13693376011471,0
2067-02-25,American,PHX,MSP,1234,3,51.44975671647124,1
2067-02-26,United,MIA,CLT,1503,8,41.290083403455384,1
2067-02-27,American,JFK,CLT,1502,9,51.49511783231099,1
2067-02-28,Delta,ATL,LAS,745,0,19.208326269477006,0
2067-03-01,Frontier,SEA,CLT,1679,1,44.15321939612437,0
2067-03-02,Southwest,PHX,IAH,517,6,34.52773258749599,1
2067-03-03,United,MIA,CLT,1837,6,38.60598857914772,1
2067-03-04,Spirit,DFW,BOS,1918,5,50.69071828134699,1
2067-03-05,Alaska,ATL,FLL,1686,5,5.614534504756303,1
2067-03-06,JetBlue,ORD,BWI,838,0,39.87985162007385,0
2067-03-07,United,DFW,BWI,1699,5,15.298651020035361,1
2067-03-08,Frontier,PHX,FLL,571,9,10.904460123012063,1
2067-03-09,Spirit,SEA,LAS,686,1,54.05333890664768,1
2067-03-10,United,ORD,LAS,1775,6,46.65558764059933,1
2067-03-11,American,ATL,SLC,1695,1,19.3139036723031,0
2067-03-12,Spirit,LAX,CLT,1830,0,34.28836847979694,0
2067-03-13,Alaska,DEN,DTW,1505,5,48.28310145614302,1
2067-03-14,Frontier,MIA,CLT,2134,5,33.98068097944087,1
2067-03-15,JetBlue,PHX,BOS,2303,5,13.285259191981067,1
2067-03-16,Frontier,ORD,BOS,749,5,43.874955242968134,1
2067-03-17,Delta,SFO,FLL,997,4,45.67538078866721,0
2067-03-18,Delta,SFO,CLT,1632,9,41.69328344735258,1
2067-03-19,United,JFK,FLL,2181,4,6.499757878081363,0
2067-03-20,Spirit,SEA,IAH,2131,9,57.655519778324724,1
2067-03-21,United,SEA,CLT,1485,7,32.80132233756594,1
2067-03-22,Southwest,ORD,LAS,1177,9,36.68568460189507,1
2067-03-23,Alaska,LAX,FLL,2280,0,14.755247444337641,0
2067-03-24,JetBlue,JFK,BOS,1849,0,32.71791382120736,0
2067-03-25,United,ATL,CLT,1152,4,28.02579664475583,0
2067-03-26,Southwest,PHX,EWR,890,2,32.55615133523965,0
2067-03-27,Spirit,LAX,SLC,1751,3,47.3973629987521,0
2067-03-28,Alaska,SEA,CLT,1978,8,43.797046023618606,1
2067-03-29,JetBlue,PHX,IAH,1262,2,49.841185070895925,0
2067-03-30,Delta,LAX,MSP,1343,4,16.400661482833133,0
2067-03-31,Southwest,JFK,BWI,1302,8,10.467040474338013,1
2067-04-01,Spirit,PHX,CLT,501,3,9.137459507988293,0
2067-04-02,Alaska,PHX,IAH,950,3,44.92732567598698,0
2067-04-03,Southwest,PHX,EWR,2008,0,28.791500679707674,0
2067-04-04,United,PHX,DTW,1864,4,0.33712217119537646,0
2067-04-05,American,DEN,IAH,1489,5,41.136628257903844,1
2067-04-06,Delta,LAX,SLC,718,1,2.301831875368936,0
2067-04-07,United,PHX,IAH,654,1,5.867360192437223,0
2067-04-08,United,ATL,MSP,1278,7,19.52853695023417,1
2067-04-09,Spirit,ORD,SLC,1221,2,4.366092207835759,0
2067-04-10,Spirit,JFK,IAH,1274,3,21.49206611715449,0
2067-04-11,Alaska,SFO,DTW,1653,2,37.29236133103104,0
2067-04-12,Spirit,LAX,BOS,2093,3,32.84463897865497,0
2067-04-13,Southwest,SFO,BOS,1357,8,49.1476507216756,1
2067-04-14,Delta,JFK,EWR,699,2,31.32121112872776,0
2067-04-15,United,DFW,FLL,1355,4,27.295755116111884,0
2067-04-16,Alaska,ATL,MSP,1012,8,36.10056933493864,1
